FileDate,Type,LeadCV,Area,FileTime,_id,Strength,Name,Location,LeadEdge,
29-Oct-2015,2,4089,98,17:22:48,56328e2f182da77ce66b01cf,23,4304_FF1234168_0002.csv,306,6,
29-Oct-2015,2,4089,104,17:22:48,56328e2f182da77ce66b01d0,23,4304_FF1234168_0002.csv,430,7,
29-Oct-2015,2,4089,96,17:22:48,56328e2f182da77ce66b01d1,22,4304_FF1234168_0002.csv,303,9,
29-Oct-2015,2,4090,106,17:22:48,56328e2f182da77ce66b01d2,20,4304_FF1234168_0002.csv,394,7,
29-Oct-2015,2,4089,107,17:22:48,56328e2f182da77ce66b01d3,19,4304_FF1234168_0002.csv,269,7,
29-Oct-2015,2,4057,33,17:22:48,56328e2f182da77ce66b01d4,19,4304_FF1234168_0002.csv,2966,30,
29-Oct-2015,2,4057,190,17:22:48,56328e2f182da77ce66b01d5,18,4304_FF1234168_0002.csv,2941,9,
29-Oct-2015,2,4089,47,17:22:48,56328e2f182da77ce66b01d6,16,4304_FF1234168_0002.csv,307,4,
29-Oct-2015,2,4057,19,17:22:48,56328e2f182da77ce66b01d7,15,4304_FF1234168_0002.csv,2954,18,
29-Oct-2015,2,4057,183,17:22:48,56328e2f182da77ce66b01d8,15,4304_FF1234168_0002.csv,2967,31,
29-Oct-2015,2,4058,20,17:22:48,56328e2f182da77ce66b01d9,14,4304_FF1234168_0002.csv,2969,34,
29-Oct-2015,2,4056,30,17:22:48,56328e2f182da77ce66b01da,8,4304_FF1234168_0002.csv,2962,25,
29-Oct-2015,0,4091,0,17:22:48,56328e2f182da77ce66b01db,0,4304_FF1234168_0002.csv,6,3627,
29-Oct-2015,2,4058,14,17:22:48,56328e2f182da77ce66b01dc,0,4304_FF1234168_0002.csv,2963,27,
29-Oct-2015,2,4058,40,17:22:48,56328e2f182da77ce66b01dd,0,4304_FF1234168_0002.csv,2970,36,
29-Oct-2015,2,4057,0,17:22:48,56328e2f182da77ce66b01de,0,4304_FF1234168_0002.csv,2971,37,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01df,0,4304_FF1234168_0002.csv,2972,39,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01e0,0,4304_FF1234168_0002.csv,2973,41,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01e1,0,4304_FF1234168_0002.csv,2974,43,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01e2,0,4304_FF1234168_0002.csv,2975,45,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01e3,0,4304_FF1234168_0002.csv,2976,47,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01e4,0,4304_FF1234168_0002.csv,2977,50,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01e5,0,4304_FF1234168_0002.csv,2978,54,
29-Oct-2015,2,4058,0,17:22:48,56328e2f182da77ce66b01e6,0,4304_FF1234168_0002.csv,2979,58,
29-Oct-2015,2,4057,0,17:22:48,56328e2f182da77ce66b01e7,0,4304_FF1234168_0002.csv,2980,64,
29-Oct-2015,2,4057,0,17:22:48,56328e2f182da77ce66b01e8,0,4304_FF1234168_0002.csv,2981,71,
29-Oct-2015,0,4058,0,17:22:48,56328e2f182da77ce66b01e9,0,4304_FF1234168_0002.csv,2983,3627,
29-Oct-2015,0,4059,0,17:22:48,56328e2f182da77ce66b01ea,0,4304_FF1234168_0002.csv,2984,3627,
29-Oct-2015,0,4060,0,17:22:48,56328e2f182da77ce66b01eb,0,4304_FF1234168_0002.csv,2985,3627,
29-Oct-2015,0,4058,0,17:22:48,56328e2f182da77ce66b01ec,0,4304_FF1234168_0002.csv,2986,3627,
